Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1636,2015-09-07,2015-09-12,3,23,1,329,30,1,931,1,8,161,7.24,4,0.0,2.3892
1812,2016-07-28,2016-07-29,0,580,0,38,36,1,43,0,4,1384,177.45,5,0.5,-78.078
1812,2016-07-28,2016-07-29,0,580,0,38,36,1,657,1,3,688,1369.764,6,0.7,-913.176
1812,2016-07-28,2016-07-29,0,580,0,38,36,1,459,1,1,868,9.48,3,0.2,0.711
3991,2017-08-25,2017-08-29,3,720,0,374,36,1,12,0,4,386,130.98,2,0.5,-89.0664
704,2014-04-30,2014-05-02,0,395,0,267,15,2,607,1,2,887,174.95,5,0.0,45.487
704,2014-04-30,2014-05-02,0,395,0,267,15,2,1305,1,14,543,826.0,5,0.0,214.76
3827,2017-04-27,2017-05-02,3,329,0,452,45,3,153,0,9,1034,139.58,7,0.0,39.0824
3162,2017-07-23,2017-07-24,0,604,2,224,47,0,1476,2,0,1003,399.95,5,0.0,143.982
367,2014-12-13,2014-12-15,2,421,1,194,15,2,844,1,3,32,12.39,3,0.0,5.8233
4930,2017-01-12,2017-01-16,3,191,1,109,41,0,657,1,3,688,760.98,5,0.8,-1141.47
3763,2017-12-02,2017-12-02,1,723,0,371,1,3,705,1,3,1602,67.86,6,0.7,-45.24
903,2015-11-08,2015-11-15,3,576,1,216,31,2,909,1,8,1194,31.504,11,0.2,11.814
903,2015-11-08,2015-11-15,3,576,1,216,31,2,982,1,10,1258,5.04,1,0.2,1.638
903,2015-11-08,2015-11-15,3,576,1,216,31,2,651,1,3,1283,39.879,7,0.7,-29.2446
903,2015-11-08,2015-11-15,3,576,1,216,31,2,137,0,9,591,4.712,1,0.2,1.4136
1906,2016-11-25,2016-11-29,3,511,0,266,3,3,128,0,5,1226,194.352,3,0.2,19.4352
4419,2015-12-05,2015-12-08,0,656,1,323,40,2,123,0,5,764,97.424,2,0.2,10.9602
2712,2016-07-29,2016-08-03,3,644,0,74,31,2,1403,1,14,643,704.76,5,0.2,26.4285
2712,2016-07-29,2016-08-03,3,644,0,74,31,2,737,1,3,1301,27.396,3,0.7,-20.0904
519,2014-09-13,2014-09-13,1,653,0,452,45,3,911,1,8,1199,5.7,5,0.0,2.679
519,2014-09-13,2014-09-13,1,653,0,452,45,3,201,0,9,391,14.19,3,0.0,5.5341
519,2014-09-13,2014-09-13,1,653,0,452,45,3,1432,1,15,102,7.3,2,0.0,2.19
519,2014-09-13,2014-09-13,1,653,0,452,45,3,1503,2,0,1018,199.98,2,0.0,75.9924
519,2014-09-13,2014-09-13,1,653,0,452,45,3,1558,2,0,1077,144.96,4,0.0,60.8832
519,2014-09-13,2014-09-13,1,653,0,452,45,3,1478,2,0,1607,118.0,2,0.0,20.06
519,2014-09-13,2014-09-13,1,653,0,452,45,3,1191,1,12,1730,48.94,1,0.0,24.47
519,2014-09-13,2014-09-13,1,653,0,452,45,3,469,1,1,821,22.66,2,0.0,9.7438
2768,2016-06-21,2016-06-25,3,418,1,80,11,0,791,1,3,240,0.836,1,0.8,-1.3376
2523,2016-09-03,2016-09-08,3,512,1,83,33,1,1160,1,12,1646,30.96,6,0.2,11.223
3303,2017-11-25,2017-11-30,3,334,0,153,8,2,37,0,4,1191,723.92,5,0.2,-81.441
1218,2015-05-12,2015-05-17,3,365,0,207,41,0,141,0,9,494,21.968,4,0.6,-15.9268
1218,2015-05-12,2015-05-17,3,365,0,207,41,0,1719,2,13,524,619.152,6,0.2,69.6546
1218,2015-05-12,2015-05-17,3,365,0,207,41,0,1143,1,12,1753,127.904,7,0.2,41.5688
3336,2017-03-30,2017-04-01,2,8,0,240,3,3,317,0,9,672,94.2,5,0.0,39.564
1988,2016-11-17,2016-11-18,0,325,2,438,3,3,1448,1,15,100,49.5,5,0.0,13.365
2701,2016-12-30,2017-01-02,0,145,1,374,36,1,615,1,2,1115,16.52,5,0.2,1.652
2475,2016-12-22,2016-12-24,2,255,2,452,45,3,801,1,3,1636,55.36,4,0.2,19.376
2475,2016-12-22,2016-12-24,2,255,2,452,45,3,1623,2,11,1563,11.56,1,0.2,3.757
1580,2015-12-20,2015-12-25,2,35,0,266,3,3,1283,1,12,537,17.12,4,0.0,7.704
4334,2014-12-27,2015-01-01,2,415,0,86,33,1,312,0,9,544,182.352,3,0.2,-18.2352
4334,2014-12-27,2015-01-01,2,415,0,86,33,1,1380,1,14,1380,118.16,2,0.2,-25.109
4069,2017-02-16,2017-02-21,3,409,0,116,11,0,941,1,8,1601,18.368,2,0.2,6.1992
4069,2017-02-16,2017-02-21,3,409,0,116,11,0,118,0,5,743,600.558,3,0.3,-8.5794
4069,2017-02-16,2017-02-21,3,409,0,116,11,0,1310,1,14,1553,50.352,3,0.2,-8.1822
4069,2017-02-16,2017-02-21,3,409,0,116,11,0,612,1,2,1118,28.032,6,0.2,3.504
4069,2017-02-16,2017-02-21,3,409,0,116,11,0,295,0,9,618,7.692,1,0.6,-3.6537
3627,2017-10-24,2017-10-26,0,602,0,276,41,0,371,0,16,827,517.405,5,0.3,-81.3065
1894,2016-09-02,2016-09-07,2,634,2,207,41,0,683,1,3,67,8.608,8,0.8,-13.3424
1894,2016-09-02,2016-09-07,2,634,2,207,41,0,1505,2,0,1024,159.56,5,0.2,33.9065
2368,2016-12-01,2016-12-03,2,349,1,407,44,2,439,1,1,859,2104.55,7,0.0,694.5015
2368,2016-12-01,2016-12-03,2,349,1,407,44,2,1453,1,15,98,40.7,5,0.0,11.803
418,2014-11-05,2014-11-10,3,712,2,16,44,2,1533,2,0,1055,47.79,3,0.0,16.2486
2838,2017-11-25,2017-12-01,3,774,0,438,3,3,550,1,2,495,5.16,2,0.0,1.3416
2556,2016-12-16,2016-12-23,3,755,2,437,3,3,1496,2,0,920,21.21,7,0.0,4.4541
3543,2017-11-14,2017-11-18,2,613,1,508,30,1,1405,1,14,983,96.36,6,0.0,25.0536
2371,2016-06-26,2016-06-26,1,28,1,266,3,3,1444,1,15,1300,231.72,2,0.0,11.586
2371,2016-06-26,2016-06-26,1,28,1,266,3,3,909,1,8,1194,17.9,5,0.0,8.95
2371,2016-06-26,2016-06-26,1,28,1,266,3,3,1189,1,12,143,12.48,2,0.0,5.616
20,2014-12-26,2014-12-30,3,62,1,374,36,1,548,1,2,589,8.016,3,0.2,1.1022
2267,2016-08-14,2016-08-18,3,708,1,2,33,1,1813,2,13,434,259.896,2,0.4,-56.3108
2267,2016-08-14,2016-08-18,3,708,1,2,33,1,1728,2,13,1279,247.188,2,0.4,-49.4376
2267,2016-08-14,2016-08-18,3,708,1,2,33,1,1469,2,0,1002,279.96,5,0.2,48.993
1986,2016-10-24,2016-10-28,3,255,2,438,3,3,1479,2,0,1107,450.0,5,0.0,162.0
4220,2014-08-23,2014-08-28,2,167,2,173,20,0,1138,1,12,1785,19.44,3,0.0,9.5256
3347,2017-09-15,2017-09-17,2,177,2,438,3,3,355,0,16,368,300.904,1,0.2,11.2839
3182,2017-06-15,2017-06-20,3,762,1,323,40,2,1710,2,13,792,239.976,3,0.2,26.9973
3182,2017-06-15,2017-06-20,3,762,1,323,40,2,297,0,9,1497,31.168,4,0.2,9.3504
3182,2017-06-15,2017-06-20,3,762,1,323,40,2,363,0,16,288,120.96,2,0.4,-28.224
3182,2017-06-15,2017-06-20,3,762,1,323,40,2,1698,2,13,1391,2239.936,8,0.2,223.9936
3182,2017-06-15,2017-06-20,3,762,1,323,40,2,462,1,1,1494,76.608,8,0.2,6.7032
3182,2017-06-15,2017-06-20,3,762,1,323,40,2,1342,1,14,872,142.776,1,0.2,17.847
3182,2017-06-15,2017-06-20,3,762,1,323,40,2,1040,1,12,1744,91.36,5,0.2,29.692
1242,2015-03-01,2015-03-05,3,653,0,374,36,1,438,1,1,867,3.552,2,0.2,0.444
1868,2016-07-23,2016-07-26,0,336,0,207,41,0,1832,2,13,782,115.136,8,0.2,11.5136
4266,2014-10-01,2014-10-05,3,561,2,403,26,3,903,1,8,1507,4.71,1,0.0,0.0
558,2014-09-08,2014-09-13,3,606,2,329,30,1,122,0,5,767,172.764,2,0.1,13.4372
558,2014-09-08,2014-09-13,3,606,2,329,30,1,580,1,2,1166,3.52,2,0.0,1.6896
233,2014-11-16,2014-11-18,0,352,1,266,3,3,1835,2,13,1221,79.968,4,0.2,-17.9928
233,2014-11-16,2014-11-18,0,352,1,266,3,3,39,0,4,378,305.9745,3,0.15,25.1979
233,2014-11-16,2014-11-18,0,352,1,266,3,3,1325,1,14,1476,344.91,3,0.0,10.3473
79,2014-03-03,2014-03-07,3,264,0,437,3,3,350,0,16,320,626.352,3,0.2,-23.4882
4447,2015-12-03,2015-12-07,3,614,0,438,3,3,18,0,4,1428,359.499,3,0.15,-29.6058
3533,2017-07-11,2017-07-16,3,765,1,437,3,3,1678,2,13,314,71.952,6,0.2,5.3964
3533,2017-07-11,2017-07-16,3,765,1,437,3,3,787,1,3,62,29.8,5,0.2,9.3125
3231,2017-11-16,2017-11-20,2,92,1,140,33,1,757,1,3,1310,1.824,1,0.7,-1.3984
2024,2016-06-12,2016-06-16,2,61,2,207,41,0,400,1,1,34,64.384,4,0.8,-160.96
2024,2016-06-12,2016-06-16,2,61,2,207,41,0,181,0,9,506,6.984,2,0.6,-4.5396
2024,2016-06-12,2016-06-16,2,61,2,207,41,0,580,1,2,1166,11.264,8,0.2,3.9424
2024,2016-06-12,2016-06-16,2,61,2,207,41,0,1031,1,12,1765,15.552,3,0.2,5.6376
2024,2016-06-12,2016-06-16,2,61,2,207,41,0,52,0,5,748,379.372,2,0.3,-119.2312
2024,2016-06-12,2016-06-16,2,61,2,207,41,0,1374,1,14,1495,67.536,9,0.2,6.7536
2024,2016-06-12,2016-06-16,2,61,2,207,41,0,695,1,3,73,1.524,2,0.8,-2.667
4608,2016-12-29,2016-12-31,2,509,2,295,8,2,1195,1,12,1681,37.408,7,0.2,13.0928
4608,2016-12-29,2016-12-31,2,509,2,295,8,2,1023,1,12,162,25.344,6,0.2,8.8704
3770,2017-03-18,2017-03-23,3,725,0,452,45,3,595,1,2,518,46.2,4,0.0,21.252
851,2015-12-27,2015-12-31,3,709,1,317,40,2,1528,2,0,1058,4.728,3,0.2,0.7092
851,2015-12-27,2015-12-31,3,709,1,317,40,2,208,0,9,622,53.352,3,0.2,16.0056
851,2015-12-27,2015-12-31,3,709,1,317,40,2,24,0,4,1184,131.104,2,0.2,8.194
851,2015-12-27,2015-12-31,3,709,1,317,40,2,1374,1,14,1495,22.512,3,0.2,2.2512
851,2015-12-27,2015-12-31,3,709,1,317,40,2,1578,2,0,1403,72.744,7,0.2,-12.7302
942,2015-07-31,2015-08-06,3,677,1,426,23,0,1441,1,15,84,52.59,3,0.0,15.777
3122,2017-06-27,2017-06-29,2,613,1,452,45,3,1235,1,12,1789,19.44,3,0.0,9.3312
3122,2017-06-27,2017-06-29,2,613,1,452,45,3,179,0,9,626,126.3,3,0.0,40.416
3122,2017-06-27,2017-06-29,2,613,1,452,45,3,1569,2,0,1025,1287.45,5,0.0,244.6155
4356,2014-02-07,2014-02-10,2,175,1,329,30,1,1348,1,14,71,64.96,4,0.0,9.744
2773,2016-09-04,2016-09-09,3,654,1,523,21,0,1342,1,14,872,535.41,3,0.0,160.623
4031,2017-04-06,2017-04-10,3,174,1,76,40,2,782,1,3,23,8.1,5,0.7,-5.94
4864,2017-12-08,2017-12-11,0,516,0,374,36,1,618,1,2,276,13.248,4,0.2,3.6432
4864,2017-12-08,2017-12-11,0,516,0,374,36,1,1747,2,13,1844,83.988,2,0.4,-20.997
1741,2016-07-24,2016-07-25,0,365,0,233,16,2,619,1,2,1232,73.2,5,0.0,21.228
987,2015-11-09,2015-11-09,1,25,2,247,12,0,714,1,3,262,10.74,3,0.0,5.1552
4445,2015-10-02,2015-10-04,0,147,0,200,35,3,159,0,9,31,11.032,1,0.2,3.0338
4445,2015-10-02,2015-10-04,0,147,0,200,35,3,1524,2,0,1404,53.04,3,0.2,-4.641
1613,2015-11-22,2015-11-25,2,318,2,63,19,1,567,1,2,1150,17.12,4,0.0,4.9648
1613,2015-11-22,2015-11-25,2,318,2,63,19,1,1037,1,12,1723,59.94,3,0.0,28.1718
3369,2017-02-02,2017-02-07,3,96,1,437,3,3,149,0,9,555,210.58,2,0.0,12.6348
3369,2017-02-02,2017-02-07,3,96,1,437,3,3,778,1,3,687,30.96,2,0.2,10.062
3369,2017-02-02,2017-02-07,3,96,1,437,3,3,1639,2,11,790,239.984,2,0.2,38.9974
4487,2015-06-16,2015-06-19,0,451,0,329,30,1,776,1,3,650,3050.376,3,0.2,1143.891
4487,2015-06-16,2015-06-19,0,451,0,329,30,1,1858,2,13,1324,133.98,2,0.0,33.495
1781,2016-05-05,2016-05-09,3,623,2,471,8,2,1081,1,12,1457,93.248,4,0.2,31.4712
1781,2016-05-05,2016-05-09,3,623,2,471,8,2,1714,2,13,172,177.48,3,0.2,19.9665
3841,2017-09-09,2017-09-10,0,350,0,485,33,1,952,1,10,211,17.712,6,0.2,5.9778
3841,2017-09-09,2017-09-10,0,350,0,485,33,1,782,1,3,23,4.86,3,0.7,-3.564
3841,2017-09-09,2017-09-10,0,350,0,485,33,1,701,1,3,58,6.258,2,0.7,-5.215
1925,2016-07-22,2016-07-26,3,500,1,93,18,1,422,1,1,305,37.68,2,0.0,10.5504
1925,2016-07-22,2016-07-26,3,500,1,93,18,1,1251,1,12,1812,51.84,8,0.0,24.8832
1925,2016-07-22,2016-07-26,3,500,1,93,18,1,168,0,9,590,27.42,3,0.0,9.3228
1925,2016-07-22,2016-07-26,3,500,1,93,18,1,720,1,3,1629,5.4,3,0.0,2.592
2630,2016-01-31,2016-02-06,3,82,2,21,9,2,776,1,3,650,1270.99,1,0.0,635.495
2630,2016-01-31,2016-02-06,3,82,2,21,9,2,896,1,7,3,125.36,8,0.0,58.9192
1889,2016-12-29,2017-01-02,3,289,0,422,3,3,1401,1,14,1312,14.03,1,0.0,4.0687
1889,2016-12-29,2017-01-02,3,289,0,422,3,3,1440,1,15,671,27.96,2,0.0,7.2696
895,2015-11-21,2015-11-27,3,65,1,154,41,0,548,1,2,589,5.344,2,0.2,0.7348
895,2015-11-21,2015-11-27,3,65,1,154,41,0,663,1,3,1512,1.696,2,0.8,-2.544
895,2015-11-21,2015-11-27,3,65,1,154,41,0,460,1,1,948,24.588,3,0.8,-67.617
895,2015-11-21,2015-11-27,3,65,1,154,41,0,729,1,3,409,7.98,5,0.8,-13.167
1485,2015-10-05,2015-10-09,3,336,0,94,33,1,1479,2,0,1107,288.0,4,0.2,57.6
2489,2016-09-12,2016-09-13,1,604,2,267,4,3,1745,2,13,1032,146.952,3,0.2,9.1845
2489,2016-09-12,2016-09-13,1,604,2,267,4,3,85,0,5,766,83.136,4,0.2,5.196
3104,2017-09-14,2017-09-17,0,196,1,394,31,2,429,1,1,17,942.784,4,0.2,94.2784
3104,2017-09-14,2017-09-17,0,196,1,394,31,2,1084,1,12,1779,74.352,3,0.2,23.235
1223,2015-02-23,2015-02-28,3,453,2,329,30,1,391,1,1,866,26.88,6,0.0,6.72
1223,2015-02-23,2015-02-28,3,453,2,329,30,1,760,1,3,268,10.896,2,0.2,3.8136
2696,2016-12-05,2016-12-09,2,534,2,80,11,0,522,1,2,1117,3.536,2,0.2,0.3094
1745,2016-07-02,2016-07-03,0,245,1,209,41,0,59,0,5,736,528.43,5,0.3,0.0
1745,2016-07-02,2016-07-03,0,245,1,209,41,0,1053,1,12,1796,41.472,8,0.2,14.5152
3512,2017-12-13,2017-12-18,3,99,1,329,30,1,39,0,4,378,287.976,3,0.2,7.1994
1656,2015-03-20,2015-03-22,2,93,0,430,35,3,1409,1,14,1292,29.304,3,0.2,2.5641
1244,2015-03-01,2015-03-04,0,163,1,207,41,0,591,1,2,1230,55.328,2,0.2,6.2244
1244,2015-03-01,2015-03-04,0,163,1,207,41,0,13,0,4,169,1227.9984,6,0.32,-36.1176
1964,2016-09-15,2016-09-20,3,352,1,492,10,3,687,1,3,248,20.416,4,0.2,6.6352
1964,2016-09-15,2016-09-20,3,352,1,492,10,3,355,0,16,368,1128.39,3,0.0,259.5297
4856,2017-03-17,2017-03-23,3,57,2,228,40,2,986,1,10,180,4.608,2,0.2,1.6704
3721,2017-05-28,2017-06-02,3,154,1,375,1,3,1718,2,13,1238,195.96,5,0.2,19.596
3721,2017-05-28,2017-06-02,3,154,1,375,1,3,1108,1,12,1828,15.552,3,0.2,5.4432
3721,2017-05-28,2017-06-02,3,154,1,375,1,3,1477,2,0,1021,271.968,4,0.2,54.3936
3343,2017-06-15,2017-06-19,3,355,0,308,31,2,62,0,5,751,698.352,3,0.2,52.3764
3343,2017-06-15,2017-06-19,3,355,0,308,31,2,3,0,4,1181,77.728,2,0.2,-3.8864
1693,2015-09-06,2015-09-12,3,23,1,407,44,2,748,1,3,1451,46.62,9,0.0,21.4452
4044,2017-03-18,2017-03-24,3,770,0,207,41,0,1731,2,13,1314,537.544,7,0.2,47.0351
721,2014-12-19,2014-12-21,0,99,1,266,3,3,969,1,10,226,14.62,2,0.0,6.8714
721,2014-12-19,2014-12-21,0,99,1,266,3,3,938,1,8,127,22.55,5,0.0,8.7945
721,2014-12-19,2014-12-21,0,99,1,266,3,3,1748,2,13,1620,583.8,5,0.2,72.975
721,2014-12-19,2014-12-21,0,99,1,266,3,3,1753,2,13,446,211.168,4,0.2,15.8376
1796,2016-07-07,2016-07-13,3,516,0,351,42,3,1218,1,12,1823,12.96,2,0.0,6.2208
1796,2016-07-07,2016-07-13,3,516,0,351,42,3,623,1,2,361,45.98,2,0.0,12.8744
4652,2016-04-06,2016-04-10,3,780,2,60,43,1,1775,2,13,1169,1294.75,5,0.0,336.635
210,2014-05-08,2014-05-10,0,444,0,374,36,1,1604,2,6,805,1799.97,5,0.4,239.996
3785,2017-11-23,2017-11-27,3,175,1,80,11,0,1258,1,12,1748,10.688,2,0.2,3.7408
2336,2016-11-10,2016-11-12,0,4,0,345,34,0,1699,2,13,1387,221.98,2,0.0,62.1544
2336,2016-11-10,2016-11-12,0,4,0,345,34,0,38,0,4,1425,341.96,2,0.0,54.7136
674,2014-12-31,2015-01-01,0,27,1,329,30,1,1565,2,0,1597,34.77,3,0.0,11.4741
674,2014-12-31,2015-01-01,0,27,1,329,30,1,985,1,10,219,18.9,3,0.0,8.694
4720,2017-08-19,2017-08-23,3,227,0,432,42,3,727,1,3,1630,102.72,3,0.2,37.236
1899,2016-09-12,2016-09-16,3,489,1,495,30,1,236,0,9,482,40.48,2,0.0,14.5728
4774,2017-10-26,2017-10-31,3,358,0,374,36,1,818,1,3,719,33.282,3,0.7,-27.735
4774,2017-10-26,2017-10-31,3,358,0,374,36,1,1787,2,13,1097,118.65,5,0.4,19.775
4774,2017-10-26,2017-10-31,3,358,0,374,36,1,963,1,10,227,14.76,5,0.2,4.9815
3202,2017-05-30,2017-06-04,3,702,1,266,3,3,1282,1,12,1341,37.52,4,0.0,18.0096
4621,2016-03-08,2016-03-13,3,708,1,215,20,0,461,1,1,857,207.144,3,0.1,48.3336
4621,2016-03-08,2016-03-13,3,708,1,215,20,0,559,1,2,1297,13.9,5,0.0,3.753
1159,2015-07-26,2015-07-31,3,150,1,168,1,3,101,0,5,1203,266.352,3,0.2,13.3176
1389,2015-11-23,2015-11-25,2,614,0,521,6,1,1796,2,13,1168,307.98,2,0.0,89.3142
1389,2015-11-23,2015-11-25,2,614,0,521,6,1,1111,1,12,9,44.1,6,0.0,20.727
1389,2015-11-23,2015-11-25,2,614,0,521,6,1,535,1,2,1408,13.12,4,0.0,5.6416
1389,2015-11-23,2015-11-25,2,614,0,521,6,1,883,1,7,1493,16.56,2,0.0,7.7832
1389,2015-11-23,2015-11-25,2,614,0,521,6,1,1218,1,12,1823,38.88,6,0.0,18.6624
1367,2015-11-28,2015-12-02,3,253,0,25,41,0,1216,1,12,1729,335.52,4,0.2,117.432
2814,2017-11-03,2017-11-07,3,213,0,353,8,2,1610,2,6,397,959.984,2,0.2,311.9948
2814,2017-11-03,2017-11-07,3,213,0,353,8,2,760,1,3,268,4.086,2,0.7,-2.9964
2814,2017-11-03,2017-11-07,3,213,0,353,8,2,607,1,2,887,55.984,2,0.2,4.1988
2814,2017-11-03,2017-11-07,3,213,0,353,8,2,1192,1,12,1709,10.688,2,0.2,3.7408
3129,2017-03-21,2017-03-23,2,731,0,397,36,1,888,1,7,455,8.856,3,0.2,2.8782
1005,2015-12-19,2015-12-22,0,26,0,374,36,1,986,1,10,180,6.912,3,0.2,2.5056
4329,2014-04-02,2014-04-06,2,667,0,207,41,0,1195,1,12,1681,26.72,5,0.2,9.352
4329,2014-04-02,2014-04-06,2,667,0,207,41,0,1112,1,12,1735,33.488,7,0.2,10.465
1003,2015-06-05,2015-06-09,3,65,1,424,23,0,1054,1,12,1772,10.56,2,0.0,4.752
123,2014-10-06,2014-10-09,0,783,1,211,12,0,1356,1,14,657,386.34,2,0.0,54.0876
2763,2016-08-21,2016-08-24,2,652,1,452,45,3,791,1,3,240,33.44,10,0.2,11.704
1400,2015-11-15,2015-11-19,3,206,2,190,44,2,235,0,9,11,39.96,2,0.0,14.3856
1502,2015-06-22,2015-06-27,3,727,0,410,30,1,657,1,3,688,1217.568,2,0.2,456.588
4872,2017-09-24,2017-09-28,3,427,2,444,9,2,1418,1,14,1542,15.51,1,0.0,3.8775
4872,2017-09-24,2017-09-28,3,427,2,444,9,2,1800,2,13,1272,89.9,2,0.0,25.172
4872,2017-09-24,2017-09-28,3,427,2,444,9,2,489,1,2,287,14.28,4,0.0,3.7128
4872,2017-09-24,2017-09-28,3,427,2,444,9,2,473,1,2,275,12.72,3,0.0,4.9608
4872,2017-09-24,2017-09-28,3,427,2,444,9,2,995,1,10,1435,15.75,5,0.0,7.56
629,2014-04-06,2014-04-10,2,283,1,266,3,3,527,1,2,360,70.95,3,0.0,18.447
629,2014-04-06,2014-04-10,2,283,1,266,3,3,747,1,3,270,65.568,2,0.2,23.7684
629,2014-04-06,2014-04-10,2,283,1,266,3,3,1576,2,0,1327,299.97,3,0.0,131.9868
4537,2016-02-09,2016-02-13,3,404,1,438,3,3,1566,2,0,993,89.97,3,0.0,39.5868
4537,2016-02-09,2016-02-13,3,404,1,438,3,3,1592,2,0,1052,31.86,2,0.0,11.151
502,2014-11-18,2014-11-20,2,347,1,300,21,0,1321,1,14,641,67.15,5,0.0,16.7875
3927,2017-12-18,2017-12-23,3,103,0,94,33,1,811,1,3,663,7.236,3,0.7,-6.03
3927,2017-12-18,2017-12-23,3,103,0,94,33,1,929,1,8,908,4.824,3,0.2,1.7487
3927,2017-12-18,2017-12-23,3,103,0,94,33,1,1157,1,12,1833,91.36,5,0.2,29.692
3927,2017-12-18,2017-12-23,3,103,0,94,33,1,464,1,1,945,130.112,2,0.2,13.0112
1335,2015-07-02,2015-07-04,0,279,1,394,31,2,1810,2,13,732,74.24,1,0.2,8.352
1335,2015-07-02,2015-07-04,0,279,1,394,31,2,139,0,9,15,159.84,10,0.2,45.954
1335,2015-07-02,2015-07-04,0,279,1,394,31,2,835,1,3,1642,2.892,2,0.7,-2.3136
1335,2015-07-02,2015-07-04,0,279,1,394,31,2,1161,1,12,1565,9.392,2,0.2,3.2872
239,2014-10-08,2014-10-13,2,226,0,329,30,1,1233,1,12,1759,123.92,4,0.0,55.764
4384,2015-09-22,2015-09-25,0,289,0,374,36,1,1425,1,15,91,55.6,5,0.2,6.255
4384,2015-09-22,2015-09-25,0,289,0,374,36,1,1569,2,0,1025,617.976,3,0.2,-7.7247
4077,2017-12-24,2017-12-30,3,230,1,292,10,3,706,1,3,690,21.312,3,0.2,7.992
3519,2017-10-13,2017-10-20,3,410,1,422,3,3,1526,2,0,1010,209.94,6,0.0,39.8886
3519,2017-10-13,2017-10-20,3,410,1,422,3,3,1802,2,13,151,31.984,2,0.2,-7.996
3519,2017-10-13,2017-10-20,3,410,1,422,3,3,776,1,3,650,5083.96,5,0.2,1906.485
4789,2017-08-20,2017-08-26,3,772,2,74,31,2,1800,2,13,1272,35.96,1,0.2,3.596
1134,2015-09-11,2015-09-18,3,703,2,367,28,1,951,1,10,213,31.05,3,0.0,14.904
1134,2015-09-11,2015-09-18,3,703,2,367,28,1,211,0,9,581,8.92,4,0.0,3.9248
1134,2015-09-11,2015-09-18,3,703,2,367,28,1,829,1,3,898,209.6,4,0.0,96.416
1134,2015-09-11,2015-09-18,3,703,2,367,28,1,454,1,1,631,111.04,4,0.0,29.9808
1134,2015-09-11,2015-09-18,3,703,2,367,28,1,1058,1,12,1803,38.88,6,0.0,18.6624
1570,2015-12-20,2015-12-26,3,394,0,16,44,2,447,1,1,53,36.27,3,0.0,10.881
243,2014-09-20,2014-09-23,0,665,0,80,11,0,40,0,4,383,493.43,5,0.3,-70.49
243,2014-09-20,2014-09-23,0,665,0,80,11,0,1758,2,13,1316,11.12,2,0.2,3.475
2601,2016-11-04,2016-11-08,3,133,0,437,3,3,1653,2,11,1214,686.4,2,0.2,77.22
2843,2017-12-01,2017-12-06,3,691,1,452,45,3,719,1,3,901,15.92,5,0.2,5.373
2843,2017-12-01,2017-12-06,3,691,1,452,45,3,137,0,9,591,70.68,12,0.0,31.0992
2843,2017-12-01,2017-12-06,3,691,1,452,45,3,1379,1,14,1558,541.24,4,0.0,5.4124
4203,2014-10-10,2014-10-10,1,622,0,94,33,1,1644,2,11,811,101.994,2,0.7,-71.3958
4203,2014-10-10,2014-10-10,1,622,0,94,33,1,737,1,3,1301,18.264,2,0.7,-13.3936
3645,2017-11-14,2017-11-16,2,743,0,207,41,0,784,1,3,1639,21.99,5,0.8,-32.985
4623,2016-08-13,2016-08-19,3,181,0,214,41,0,1444,1,15,1300,185.376,2,0.2,-34.758
4623,2016-08-13,2016-08-19,3,181,0,214,41,0,429,1,1,17,58.924,1,0.8,-153.2024
3344,2017-09-17,2017-09-23,3,314,0,314,28,1,1676,2,11,984,480.0,4,0.0,225.6
3344,2017-09-17,2017-09-23,3,314,0,314,28,1,1307,1,14,1449,34.05,3,0.0,9.534
4371,2015-03-23,2015-03-25,0,40,1,266,3,3,1064,1,12,1525,192.72,11,0.0,92.5056
4371,2015-03-23,2015-03-25,0,40,1,266,3,3,1476,2,0,1003,239.97,3,0.0,86.3892
2248,2016-06-30,2016-07-03,2,29,2,24,11,0,1548,2,0,960,50.12,7,0.2,-0.6265
4791,2017-10-20,2017-10-25,3,549,1,128,31,2,1828,2,13,1247,15.984,2,0.2,1.3986
4791,2017-10-20,2017-10-25,3,549,1,128,31,2,1117,1,12,779,14.352,3,0.2,4.485
97,2014-08-25,2014-08-30,3,106,1,94,33,1,717,1,3,1627,6.528,4,0.7,-4.5696
97,2014-08-25,2014-08-30,3,106,1,94,33,1,808,1,3,924,2.862,3,0.7,-2.2896
97,2014-08-25,2014-08-30,3,106,1,94,33,1,726,1,3,413,20.856,8,0.7,-16.6848
799,2014-07-27,2014-07-30,2,64,1,266,3,3,1375,1,14,1366,276.28,2,0.0,0.0
2886,2017-12-01,2017-12-07,3,521,2,466,3,3,256,0,9,1532,629.64,9,0.0,107.0388
2432,2016-10-17,2016-10-21,2,280,2,93,23,0,1797,2,13,1243,449.97,3,0.0,220.4853
2432,2016-10-17,2016-10-21,2,280,2,93,23,0,442,1,1,858,1927.59,7,0.0,751.7601
2669,2016-09-16,2016-09-18,0,167,2,94,9,2,65,0,5,770,121.78,2,0.0,30.445
943,2015-12-01,2015-12-06,3,453,2,437,3,3,116,0,5,785,2676.672,9,0.2,267.6672
300,2014-08-05,2014-08-12,3,314,0,478,41,0,326,0,16,1371,489.23,2,0.3,41.934
